"parcela_id","arvore_id","CAP","altura","Ano"
3,67,22.42950248,0,2019
3,68,34.03096928,0,2019
3,69,36.57224296,15.5,2019
3,70,29.94283336,0,2019
3,71,33.36802832,0,2019
3,72,35.68832168,0,2019
3,73,30.82675464,0,2019
3,74,34.47292992,0,2019
3,75,32.48410704,0,2019
3,76,35.13587088,0,2019
3,77,33.147048,0,2019
3,78,35.68832168,0,2019
3,79,37.12469376,15.4,2019
3,80,23.64489424,0,2019
4,1,33.47851848,14.1,2019
4,2,29.72185304,13.5,2019
4,3,30.60577432,14.8,2019
4,4,40.54988872,15.5,2019
4,5,35.13587088,14.9,2019
4,6,34.91489056,14.4,2019
4,7,32.0421464,14.3,2019
4,8,37.34567408,15.2,2019
4,9,33.03655784,14.8,2019
4,10,39.11351664,15,2019
4,11,27.62254,11.8,2019
4,13,34.47292992,14.5,2019
4,14,37.78763472,15.2,2019
4,15,23.97636472,13,2019
4,16,31.37920544,14.2,2019
4,17,30.27430384,0,2019
4,18,31.60018576,0,2019
4,19,29.61136288,0,2019
4,20,35.13587088,0,2019
4,21,15.68960272,0,2019
4,22,37.67714456,0,2019
4,23,21.32460088,0,2019
4,24,32.37361688,0,2019
4,25,23.86587456,0,2019
4,26,29.8323432,0,2019
4,27,29.8323432,0,2019
4,28,26.18616792,0,2019
4,29,25.08126632,0,2019
4,30,33.47851848,0,2019
4,31,36.4617528,0,2019
4,32,18.7833272,0,2019
4,33,33.147048,0,2019
4,34,29.61136288,0,2019
4,35,33.25753816,0,2019
4,36,36.4617528,0,2019
4,37,32.81557752,0,2019
4,38,33.80998896,0,2019
4,39,31.04773496,0,2019
4,40,34.47292992,0,2019
4,41,23.64489424,0,2019
4,42,35.68832168,0,2019
4,43,30.71626448,0,2019
4,44,34.8044004,0,2019
4,45,28.50646128,0,2019
4,46,32.70508736,0,2019
4,47,35.3568512,0,2019
4,48,34.2519496,0,2019
4,49,31.26871528,0,2019
4,50,29.05891208,0,2019
4,51,32.48410704,0,2019
4,52,33.58900864,0,2019
4,53,35.79881184,0,2019
4,54,31.37920544,0,2019
4,55,32.0421464,0,2019
4,56,32.37361688,0,2019
4,57,20.21969928,0,2019
4,58,36.57224296,0,2019
4,59,30.82675464,0,2019
4,60,33.147048,0,2019
4,61,28.83793176,0,2019
4,62,30.71626448,0,2019
4,63,35.24636104,0,2019
4,64,32.26312672,0,2019
4,66,38.22959536,15.3,2019
4,67,37.89812488,16,2019
4,68,36.68273312,0,2019
4,70,32.48410704,0,2019
4,71,22.42950248,0,2019
4,72,34.2519496,0,2019
4,73,35.02538072,0,2019
4,74,33.80998896,0,2019
4,76,28.50646128,0,2019
4,77,33.47851848,0,2019
4,78,33.47851848,0,2019
4,80,36.90371344,0,2019
5,1,34.14145944,15,2019
5,2,32.5945972,15.1,2019
5,3,29.50087272,14.4,2019
5,4,31.4896956,15.2,2019
5,5,30.49528416,15,2019
5,6,29.05891208,13.5,2019
5,7,33.47851848,15.1,2019
5,8,22.42950248,12.2,2019
5,9,32.0421464,15.2,2019
5,10,30.49528416,14.8,2019
5,11,31.26871528,14.5,2019
5,12,31.26871528,14.8,2019
5,13,30.16381368,14.4,2019
5,14,33.92047912,15.1,2019
5,15,33.03655784,15,2019
5,16,34.03096928,15.3,2019
5,17,30.49528416,0,2019
5,18,32.81557752,0,2019
5,19,30.05332352,0,2019
5,20,30.71626448,0,2019
5,21,30.60577432,0,2019
5,22,30.49528416,0,2019
5,23,26.84910888,0,2019
5,24,32.81557752,0,2019
5,25,35.46734136,0,2019
5,26,33.47851848,0,2019
5,27,38.1191052,0,2019
5,29,37.12469376,0,2019
5,30,31.04773496,0,2019
5,31,34.8044004,0,2019
5,32,27.29106952,0,2019
5,33,27.95401048,0,2019
5,34,33.80998896,0,2019
5,35,30.49528416,0,2019
5,36,29.8323432,0,2019
5,37,29.61136288,0,2019
5,38,31.60018576,0,2019
5,39,32.5945972,0,2019
5,40,28.50646128,0,2019
5,41,30.16381368,0,2019
5,42,35.909302,0,2019
5,43,32.26312672,0,2019
5,45,31.26871528,0,2019
5,45,23.42391392,0,2019
5,46,34.47292992,0,2019
5,47,33.36802832,0,2019
5,48,33.92047912,0,2019
5,49,26.73861872,0,2019
5,50,33.147048,0,2019
5,51,34.58342008,0,2019
5,52,35.909302,0,2019
5,53,34.91489056,0,2019
5,54,34.2519496,0,2019
5,55,37.12469376,0,2019
5,56,39.55547728,16,2019
5,57,34.2519496,0,2019
5,58,34.2519496,0,2019
5,58,20.88264024,0,2019
5,59,31.4896956,0,2019
5,60,34.2519496,0,2019
5,61,38.671556,15.1,2019
5,62,37.5666544,15.4,2019
5,63,28.1749908,0,2019
5,64,33.36802832,0,2019
5,65,34.8044004,0,2019
5,66,30.71626448,0,2019
5,67,30.9372448,0,2019
5,68,24.08685488,0,2019
5,69,32.0421464,0,2019
5,70,33.47851848,0,2019
5,71,34.03096928,0,2019
5,72,23.2029336,0,2019
5,73,35.909302,0,2019
5,74,28.1749908,0,2019
5,75,30.384794,0,2019
5,76,26.07567776,0,2019
5,77,37.89812488,15.5,2019
5,78,28.50646128,0,2019
5,79,37.5666544,16,2019
5,80,29.8323432,0,2019
6,1,34.03096928,15.7,2019
6,2,29.8323432,14.4,2019
6,3,27.73303016,14,2019
6,4,31.71067592,14.6,2019
6,5,30.71626448,14,2019
6,6,28.50646128,13.9,2019
6,7,35.13587088,15,2019
6,8,30.27430384,14.2,2019
6,9,26.07567776,13.9,2019
6,10,31.4896956,14.4,2019
6,11,31.26871528,14.8,2019
6,12,33.25753816,15.4,2019
6,13,33.6994988,15.6,2019
6,14,26.84910888,14.3,2019
6,15,32.26312672,14.6,2019
6,16,31.37920544,14.5,2019
6,17,32.70508736,0,2019
6,18,31.37920544,0,2019
6,19,37.34567408,0,2019
6,20,33.47851848,0,2019
6,21,33.58900864,0,2019
6,22,30.71626448,0,2019
6,23,34.91489056,0,2019
6,24,29.50087272,0,2019
6,25,28.28548096,0,2019
6,25,18.45185672,0,2019
6,26,27.29106952,0,2019
6,27,37.78763472,0,2019
6,28,37.89812488,0,2019
6,29,25.85469744,0,2019
6,30,33.25753816,0,2019
6,31,32.26312672,0,2019
6,32,34.03096928,0,2019
6,32,21.21411072,0,2019
6,33,38.00861504,16.2,2019
6,34,30.05332352,0,2019
6,35,31.37920544,0,2019
6,36,31.4896956,0,2019
6,37,37.23518392,0,2019
6,38,35.46734136,0,2019
6,39,34.58342008,0,2019
6,40,30.05332352,0,2019
6,41,27.84352032,0,2019
6,42,26.5176384,0,2019
6,43,34.69391024,0,2019
6,44,34.91489056,0,2019
6,45,31.82116608,0,2019
6,46,33.6994988,0,2019
6,47,32.70508736,0,2019
6,48,33.47851848,0,2019
6,49,30.16381368,0,2019
6,50,30.9372448,0,2019
6,51,37.34567408,0,2019
6,52,37.12469376,0,2019
6,53,34.58342008,0,2019
6,54,26.73861872,0,2019
6,55,40.8813592,16.3,2019
6,56,38.1191052,16,2019
6,57,39.00302648,15.8,2019
6,58,37.23518392,0,2019
6,59,26.29665808,0,2019
6,60,42.20724112,16.5,2019
6,61,33.80998896,0,2019
6,62,35.57783152,0,2019
6,63,35.3568512,0,2019
6,64,37.67714456,0,2019
6,65,34.91489056,0,2019
6,66,33.47851848,0,2019
6,67,29.61136288,0,2019
6,68,32.37361688,0,2019
6,69,26.95959904,0,2019
6,72,31.15822512,0,2019
6,73,35.13587088,0,2019
6,74,29.16940224,0,2019
6,75,24.74979584,0,2019
6,76,31.26871528,0,2019
6,77,32.37361688,0,2019
6,78,22.6504828,0,2019
6,79,24.08685488,0,2019
6,80,30.16381368,0,2019
7,1,29.94283336,14.3,2019
7,2,31.15822512,14.3,2019
7,2,21.32460088,12,2019
7,3,37.5666544,15.4,2019
7,4,34.14145944,14.4,2019
7,5,32.92606768,14.8,2019
7,6,36.35126264,15.4,2019
7,7,35.68832168,15.3,2019
7,8,36.79322328,15.2,2019
7,11,40.10792808,15,2019
7,14,36.13028232,15,2019
7,15,36.13028232,15.4,2019
7,16,37.0142036,15.2,2019
7,17,29.39038256,14.8,2019
7,18,24.3078352,0,2019
7,18,22.87146312,0,2019
7,19,31.04773496,0,2019
7,20,37.12469376,15.2,2019
7,21,34.2519496,0,2019
7,22,27.51204984,0,2019
7,23,31.04773496,0,2019
7,24,34.91489056,0,2019
7,25,29.8323432,0,2019
7,26,32.81557752,0,2019
7,27,34.14145944,0,2019
7,28,25.63371712,0,2019
7,29,32.70508736,0,2019
7,30,32.37361688,0,2019
7,31,30.9372448,0,2019
7,32,29.05891208,0,2019
7,33,30.05332352,0,2019
7,36,31.26871528,0,2019
7,37,31.15822512,0,2019
7,38,21.32460088,0,2019
7,39,30.9372448,0,2019
7,39,16.573524,0,2019
7,40,30.82675464,0,2019
7,41,33.147048,0,2019
7,42,33.80998896,0,2019
7,43,33.47851848,0,2019
7,44,31.26871528,0,2019
7,45,29.05891208,0,2019
7,46,23.53440408,0,2019
7,47,36.01979216,0,2019
7,48,31.71067592,0,2019
7,49,28.7274416,0,2019
7,50,24.63930568,0,2019
7,51,32.15263656,0,2019
7,52,32.26312672,0,2019
7,53,34.36243976,0,2019
7,54,32.37361688,0,2019
7,55,29.8323432,0,2019
7,56,31.82116608,0,2019
7,57,26.07567776,0,2019
7,58,32.81557752,0,2019
7,59,32.48410704,0,2019
7,60,27.18057936,0,2019
7,61,31.4896956,0,2019
7,62,25.9651876,0,2019
7,63,31.82116608,0,2019
7,65,36.68273312,0,2019
7,67,34.2519496,0,2019
7,68,33.147048,0,2019
7,69,32.37361688,0,2019
7,70,32.92606768,0,2019
7,71,31.71067592,0,2019
7,72,32.5945972,0,2019
7,73,29.05891208,0,2019
7,74,30.16381368,0,2019
7,75,30.16381368,0,2019
7,76,30.71626448,0,2019
7,77,32.70508736,0,2019
7,78,34.36243976,0,2019
7,79,37.23518392,15.5,2019
7,80,32.37361688,0,2019
8,1,35.3568512,15.1,2019
8,2,35.68832168,15.5,2019
8,3,31.82116608,15.5,2019
8,4,33.47851848,15.8,2019
8,5,35.68832168,16.1,2019
8,6,35.24636104,16.1,2019
8,7,33.6994988,15.8,2019
8,8,25.19175648,14,2019
8,9,37.12469376,16.2,2019
8,10,36.4617528,16.5,2019
8,11,36.57224296,16.3,2019
8,12,33.36802832,15.7,2019
8,13,31.71067592,15.5,2019
8,14,31.82116608,15,2019
8,15,27.40155968,14.2,2019
8,16,38.1191052,0,2019
8,17,39.7764576,16.6,2019
8,18,38.1191052,0,2019
8,19,33.147048,0,2019
8,20,40.66037888,16.5,2019
8,21,38.45057568,0,2019
8,22,36.13028232,0,2019
8,23,32.15263656,0,2019
8,24,30.82675464,0,2019
8,25,42.5387116,16.5,2019
8,26,33.147048,0,2019
8,27,36.01979216,0,2019
8,28,33.47851848,0,2019
8,29,30.71626448,0,2019
8,30,41.21282968,17,2019
8,31,32.26312672,0,2019
8,32,39.2240068,0,2019
8,33,36.01979216,0,2019
8,34,29.8323432,0,2019
8,35,27.62254,0,2019
8,36,29.16940224,0,2019
8,37,26.84910888,0,2019
8,37,16.79450432,0,2019
8,38,28.7274416,0,2019
8,39,36.01979216,0,2019
8,40,36.57224296,0,2019
8,41,37.89812488,0,2019
8,42,32.70508736,0,2019
8,43,31.37920544,0,2019
8,44,35.909302,0,2019
8,45,26.07567776,0,2019
8,46,33.47851848,0,2019
8,47,27.95401048,0,2019
8,48,34.03096928,0,2019
8,49,32.0421464,0,2019
8,50,35.13587088,0,2019
8,51,26.5176384,0,2019
8,52,34.14145944,0,2019
8,53,28.7274416,0,2019
8,54,32.92606768,0,2019
8,55,36.4617528,0,2019
8,56,32.37361688,0,2019
8,57,40.10792808,16,2019
8,58,28.28548096,0,2019
8,59,33.58900864,0,2019
8,60,34.58342008,0,2019
8,61,37.5666544,0,2019
8,62,31.26871528,0,2019
8,63,33.47851848,0,2019
8,64,37.12469376,0,2019
8,65,35.13587088,0,2019
8,66,29.8323432,0,2019
8,67,32.0421464,0,2019
8,68,34.58342008,0,2019
8,69,28.28548096,0,2019
8,70,35.13587088,0,2019
8,71,33.47851848,0,2019
8,72,37.12469376,0,2019
8,73,17.45744528,0,2019
8,74,31.4896956,0,2019
8,75,36.01979216,0,2019
8,76,36.24077248,0,2019
8,77,30.16381368,0,2019
8,78,38.22959536,0,2019
8,80,31.26871528,0,2019
9,1,38.45057568,15.6,2019
9,3,35.79881184,14.9,2019
9,4,34.58342008,14.9,2019
9,5,26.95959904,13.9,2019
9,5,17.34695512,9.4,2019
9,6,33.80998896,14.5,2019
9,7,28.50646128,13.4,2019
9,8,29.05891208,13.8,2019
9,9,36.90371344,15,2019
9,10,33.47851848,15.2,2019
9,11,36.01979216,15.3,2019
9,12,33.80998896,15,2019
9,14,25.74420728,14,2019
9,15,36.24077248,15.5,2019
9,17,34.58342008,0,2019
9,19,33.36802832,0,2019
9,22,38.45057568,0,2019
9,23,16.13156336,0,2019
9,24,32.70508736,0,2019
9,25,31.71067592,0,2019
9,26,28.83793176,0,2019
9,27,34.03096928,0,2019
9,28,32.48410704,0,2019
9,30,32.92606768,0,2019
9,31,27.40155968,0,2019
9,32,23.97636472,0,2019
9,33,30.49528416,0,2019
9,34,27.84352032,0,2019
9,35,35.909302,0,2019
9,36,34.8044004,0,2019
9,37,31.37920544,0,2019
9,38,30.27430384,0,2019
9,39,33.80998896,0,2019
9,40,23.97636472,0,2019
9,41,31.04773496,0,2019
9,42,31.26871528,0,2019
9,43,25.4127368,0,2019
9,44,33.58900864,0,2019
9,45,33.25753816,0,2019
9,46,36.79322328,0,2019
9,48,32.26312672,0,2019
9,49,34.36243976,0,2019
9,50,17.78891576,0,2019
9,52,33.80998896,0,2019
9,53,44.30655416,16.9,2019
9,55,32.48410704,0,2019
9,56,36.4617528,0,2019
9,57,38.34008552,0,2019
9,60,35.02538072,0,2019
9,61,20.21969928,0,2019
9,63,38.78204616,0,2019
9,64,37.78763472,0,2019
9,65,33.36802832,0,2019
9,66,38.22959536,0,2019
9,67,31.04773496,0,2019
9,68,25.52322696,0,2019
9,69,36.68273312,0,2019
9,70,32.37361688,0,2019
9,71,33.25753816,0,2019
9,72,32.70508736,0,2019
9,73,39.00302648,15.6,2019
9,76,41.54430016,16.2,2019
9,79,42.31773128,16.6,2019
9,80,42.64920176,16.3,2019
10,1,39.33449696,16.7,2019
10,2,44.7485148,17.2,2019
10,3,49.720572,17.8,2019
10,4,38.78204616,16.8,2019
10,5,33.47851848,16,2019
10,5,23.64489424,13,2019
10,6,41.43381,17.3,2019
10,7,43.6436132,18,2019
10,8,40.66037888,17.2,2019
10,9,40.43939856,17.8,2019
10,9,21.32460088,10.8,2019
10,10,38.45057568,16.8,2019
10,11,44.85900496,19.3,2019
10,12,45.3009656,20,2019
10,13,38.78204616,18.2,2019
10,13,21.21411072,12,2019
10,14,39.11351664,17,2019
10,15,38.78204616,0,2019
10,15,26.18616792,0,2019
10,16,43.75410336,0,2019
10,17,40.10792808,0,2019
10,18,31.71067592,0,2019
10,19,45.74292624,19,2019
10,20,39.44498712,0,2019
10,21,42.87018208,0,2019
10,22,43.53312304,0,2019
10,23,37.23518392,0,2019
10,24,42.64920176,0,2019
10,25,37.67714456,0,2019
10,26,33.147048,0,2019
10,27,34.2519496,0,2019
10,28,35.909302,0,2019
10,29,29.16940224,0,2019
10,30,43.75410336,0,2019
10,31,38.78204616,0,2019
10,32,38.671556,0,2019
10,33,44.196064,0,2019
10,34,32.5945972,0,2019
10,35,35.57783152,0,2019
10,36,36.57224296,0,2019
10,37,43.42263288,0,2019
10,38,17.34695512,0,2019
10,39,32.70508736,0,2019
10,40,39.11351664,0,2019
10,41,44.08557384,0,2019
10,42,35.68832168,0,2019
10,43,36.79322328,0,2019
10,44,31.82116608,0,2019
10,45,38.00861504,0,2019
10,46,30.9372448,0,2019
10,46,29.8323432,0,2019
10,47,37.34567408,0,2019
10,48,43.42263288,0,2019
10,49,37.89812488,0,2019
10,50,37.78763472,0,2019
10,51,35.57783152,0,2019
10,52,25.19175648,0,2019
10,53,35.68832168,0,2019
10,54,27.84352032,0,2019
10,55,30.16381368,0,2019
10,56,34.58342008,0,2019
10,57,20.4406796,0,2019
10,58,40.21841824,0,2019
10,59,33.147048,0,2019
10,60,36.79322328,0,2019
10,61,37.12469376,0,2019
10,62,38.89253632,0,2019
10,63,44.196064,0,2019
10,64,36.68273312,0,2019
10,65,34.58342008,0,2019
10,66,35.68832168,0,2019
10,67,44.41704432,0,2019
10,68,39.33449696,0,2019
10,69,42.87018208,0,2019
10,70,41.21282968,0,2019
10,71,45.52194592,18.7,2019
10,72,44.08557384,0,2019
10,73,37.89812488,0,2019
10,74,39.33449696,0,2019
10,75,43.20165256,0,2019
10,76,42.31773128,0,2019
10,77,34.03096928,0,2019
10,78,34.58342008,0,2019
10,79,40.8813592,0,2019
10,80,46.958318,18.3,2019
11,1,42.09675096,17.8,2019
11,2,42.31773128,17.8,2019
11,3,37.34567408,16.4,2019
11,4,39.00302648,17.3,2019
11,5,38.22959536,16.6,2019
11,6,39.2240068,18,2019
11,7,40.66037888,17.5,2019
11,8,36.79322328,17.4,2019
11,9,43.42263288,18,2019
11,10,38.89253632,0,2019
11,11,40.77086904,0,2019
11,12,44.196064,17.8,2019
11,13,36.68273312,16.5,2019
11,14,43.53312304,18.3,2019
11,15,38.89253632,17,2019
11,16,33.47851848,16.6,2019
11,17,36.79322328,17.5,2019
11,18,35.909302,0,2019
11,19,34.2519496,0,2019
11,20,41.21282968,0,2019
11,21,23.2029336,0,2019
11,22,39.11351664,0,2019
11,23,39.55547728,0,2019
11,24,40.66037888,0,2019
11,25,36.90371344,0,2019
11,26,39.99743792,0,2019
11,27,31.60018576,0,2019
11,28,34.47292992,0,2019
11,28,18.7833272,0,2019
11,29,36.79322328,0,2019
11,30,40.8813592,0,2019
11,31,44.196064,0,2019
11,32,33.92047912,0,2019
11,33,44.85900496,0,2019
11,34,40.10792808,0,2019
11,35,40.54988872,0,2019
11,37,41.32331984,0,2019
11,39,44.96949512,18.4,2019
11,40,41.32331984,0,2019
11,42,44.41704432,0,2019
11,44,45.74292624,19,2019
11,45,31.15822512,0,2019
11,46,39.00302648,0,2019
11,47,42.64920176,0,2019
11,48,42.87018208,0,2019
11,49,38.22959536,0,2019
11,50,38.671556,0,2019
11,51,42.75969192,0,2019
11,52,40.54988872,0,2019
11,53,41.76528048,0,2019
11,54,44.41704432,0,2019
11,55,40.3289084,0,2019
11,56,43.53312304,0,2019
11,57,44.7485148,0,2019
11,58,45.63243608,18.3,2019
11,59,45.41145576,18.6,2019
11,60,45.3009656,18.5,2019
11,61,40.54988872,0,2019
11,62,39.55547728,0,2019
11,63,41.10233952,0,2019
11,64,37.34567408,0,2019
11,65,40.54988872,0,2019
11,66,32.81557752,0,2019
11,67,38.671556,0,2019
11,68,40.8813592,0,2019
11,69,28.50646128,0,2019
11,70,37.23518392,0,2019
11,71,33.6994988,0,2019
11,72,34.14145944,0,2019
11,73,37.67714456,0,2019
11,74,41.10233952,0,2019
11,75,29.8323432,0,2019
11,76,39.33449696,0,2019
11,77,34.69391024,0,2019
11,78,39.55547728,0,2019
11,79,38.89253632,0,2019
11,80,40.10792808,0,2019
12,1,41.21282968,16.9,2019
12,2,17.78891576,10.7,2019
12,3,36.24077248,15.7,2019
12,5,34.03096928,14.7,2019
12,6,39.00302648,15.8,2019
12,7,34.2519496,15.5,2019
12,8,29.39038256,15.2,2019
12,10,39.55547728,16,2019
12,11,40.66037888,16,2019
12,12,35.3568512,14.8,2019
12,13,37.23518392,15.7,2019
12,14,36.01979216,15.4,2019
12,15,35.13587088,15.1,2019
12,16,35.02538072,14.9,2019
12,17,40.54988872,0,2019
12,18,39.11351664,0,2019
12,19,38.671556,0,2019
12,20,40.43939856,0,2019
12,21,41.10233952,0,2019
12,22,30.60577432,0,2019
12,23,31.71067592,0,2019
12,24,41.21282968,16.4,2019
12,25,35.02538072,0,2019
12,26,34.03096928,0,2019
12,27,29.8323432,0,2019
12,28,32.0421464,0,2019
12,29,34.14145944,0,2019
12,30,26.07567776,0,2019
12,31,35.68832168,0,2019
12,32,31.82116608,0,2019
12,33,32.37361688,0,2019
12,34,26.95959904,0,2019
12,35,25.74420728,0,2019
12,36,27.95401048,0,2019
12,37,32.70508736,0,2019
12,38,37.0142036,0,2019
12,39,31.26871528,0,2019
12,40,35.909302,0,2019
12,41,36.4617528,0,2019
12,42,38.22959536,0,2019
12,43,39.00302648,0,2019
12,44,42.31773128,16.5,2019
12,45,40.8813592,0,2019
12,46,43.42263288,17,2019
12,47,33.80998896,0,2019
12,48,41.10233952,16.7,2019
12,50,34.58342008,0,2019
12,51,37.89812488,0,2019
12,52,35.909302,0,2019
12,53,44.08557384,16.8,2019
12,55,35.13587088,0,2019
12,56,39.00302648,0,2019
12,57,26.73861872,0,2019
12,58,39.7764576,0,2019
12,59,35.13587088,0,2019
12,60,39.33449696,0,2019
12,61,35.68832168,0,2019
12,62,32.0421464,0,2019
12,63,34.2519496,0,2019
12,64,40.10792808,0,2019
12,65,34.8044004,0,2019
13,1,40.54988872,16.6,2019
13,2,24.74979584,12.9,2019
13,3,43.42263288,16.7,2019
13,4,40.10792808,15.7,2019
13,5,27.18057936,13.6,2019
13,6,38.89253632,14.8,2019
13,7,33.47851848,15.2,2019
13,8,38.671556,14.8,2019
